dates,AZCAPOTZALCO,COYOACAN,CUAJIMALPA_DE_MORELOS,GUSTAVO_A_MADERO,IZTACALCO,IZTAPALAPA,LA_MAGDALENA_CONTRERAS,MILPA_ALTA,ALVARO_OBREGON,TLAHUAC,TLALPAN,XOCHIMILCO,BENITO_JUAREZ,CUAUHTEMOC,MIGUEL_HIDALGO,VENUSTIANO_CARRANZA
2020-04-14,0.473761073476486,0.464994191060068,0.350001728133533,0.633107350534617,1.01193197228483,0.7212310656739,0.288458099153433,0.124751082605489,0.401458372812687,0.327726658488066,0.455829198214129,0.3553837077893,0.614222789354598,0.724033119193996,0.562967967122671,0.67612642662676
2020-04-15,0.506814171626009,0.495993803797406,0.41562705215857,0.689924676864646,1.09429852816848,0.757552054592729,0.34614971898412,0.155938853256861,0.464186243564669,0.339864682876513,0.4830428816896,0.3553837077893,0.647127581641451,0.793819443935586,0.574457109308848,0.719055088634808
2020-04-16,0.572920367925053,0.557993029272082,0.41562705215857,0.730508481386096,1.20019838573317,0.812033537970974,0.34614971898412,0.187126623908233,0.520641327241454,0.35200270726496,0.496649723427335,0.366152911055643,0.669064109832687,0.837435896899079,0.585946251495025,0.740519419638833
2020-04-17,0.572920367925053,0.573492835640751,0.371876836141878,0.771092285907546,1.20019838573317,0.889864228511323,0.365380258927682,0.187126623908233,0.589641985068634,0.3884167804303,0.517059986033938,0.44153733392004,0.680032373928305,0.872329059269875,0.608924535867378,0.804912412650905
2020-04-18,0.572920367925053,0.612242351562423,0.393751944150224,0.815734470881141,1.32963154497891,0.941751355538222,0.384610798871244,0.218314394559605,0.627278707519823,0.424830853595641,0.544273669509408,0.463075740452724,0.756810222597629,0.915945512233368,0.620413678053556,0.847841074658953
2020-04-19,0.594955766691401,0.635492061115427,0.437502160166916,0.87255179721117,1.4355314025436,1.04293125324068,0.403841338814806,0.311877706513722,0.63982428167022,0.473382951149428,0.564683932116011,0.452306537186382,0.723905430310776,0.942115384011465,0.654881104612086,0.912234067671026
2020-04-20,0.67207966237362,0.712991092958771,0.459377268175262,0.92125236263691,1.63556446683246,1.16746035810523,0.403841338814806,0.405441018467838,0.690006578271806,0.509797024314769,0.619111299066952,0.516921756784437,0.800683278980101,0.994455127567657,0.758283384287679,1.00882355718913
2020-04-21,0.738185858672665,0.774990318433447,0.503127484191953,1.04300377620126,1.83559753112132,1.28939510661845,0.423071878758369,0.561379871724699,0.733916087798193,0.558349121868557,0.619111299066952,0.559998569849806,0.822619807171336,1.03807158053115,0.769772526473856,1.06248438469919
2020-04-22,0.771238956822187,0.805989931170785,0.525002592200299,1.08764596117485,1.95326403952653,1.4424621313478,0.480763498589055,0.623755413027444,0.790371171474977,0.606901219422344,0.659931824280157,0.646152195980546,0.833588071266954,1.09041132408734,0.815729095218564,1.23419903273139
2020-04-23,0.881415950653928,0.891238866198464,0.568752808216991,1.16475518976561,2.02386394456966,1.55661381080698,0.538455118419742,0.686130954330188,0.871917403452555,0.643315292587685,0.693948928624495,0.689229009045915,0.899397655840661,1.16892093942163,0.861685663963272,1.34152068775151
