dates,Alto_Biobio,Antuco,Arauco,Cabrero,Canete,Chiguayante,Concepcion,Contulmo,Coronel,Curanilahue,Florida,Hualpen,Hualqui,Laja,Lebu,Los_Alamos,Los_Angeles,Lota,Mulchen,Nacimiento,Negrete,Penco,Quilaco,Quilleco,San_Pedro_de_la_Paz,San_Rosendo,Santa_Barbara,Santa_Juana,Talcahuano,Tirua,Tome,Tucapel,Yumbel
2020-08-23,2.81145668599543,2.21175325680667,16.9896547776017,1.0848928668294,10.9386240240495,17.3910318678908,15.0602048187855,4.51365380275333,16.5379394332974,6.04159992806281,10.0538484120952,17.9661267527376,24.1721053903795,2.99202326597292,4.21718502899315,9.51366161808357,3.81362072779138,13.7392661982826,6.7499052712158,5.79390072662331,16.4376806432612,31.7046501745188,9.11587415535728,10.9174451279714,10.4111388088743,1.31872189473962,10.4427736006683,5.477527637349,18.1340021562321,4.75369383618771,26.5140366282902,4.6977028233194,6.88509634831702
2020-08-24,2.81145668599543,2.21175325680667,17.7283354201061,1.70483164787477,11.3246931072513,18.4355382863828,15.7202137949076,4.51365380275333,16.5757836882935,6.04159992806281,10.456002348579,18.6514830866295,24.1721053903795,2.79255504824139,4.56861711474258,9.51366161808357,3.85720496468042,13.8433515482696,8.13056771305539,6.47553610622606,17.3508851234424,32.1821298458218,9.11587415535728,9.96810207336523,10.7048699978394,1.31872189473962,10.7691102756892,5.79973514542836,18.7655345696332,5.18584782129568,26.6762019899312,5.01088301154069,6.88509634831702
2020-08-25,2.81145668599543,2.21175325680667,17.7283354201061,2.01480103839746,11.5820724960524,18.9577914956287,16.4202233150371,4.51365380275333,16.6514721982857,6.18210225197125,10.8581562850628,19.287885396672,24.1721053903795,2.39361861277833,4.56861711474258,9.72507632070765,3.96616555690303,13.8433515482696,8.59078852700192,7.1571714858288,18.2640896036236,32.6596095171248,7.97638988593762,9.96810207336523,10.9986011868046,1.31872189473962,11.421783625731,6.76635766966642,19.2767750947675,5.18584782129568,26.8383673515721,5.01088301154069,6.2396185656623
2020-08-26,3.51432085749429,2.21175325680667,17.3589950988539,2.01480103839746,11.710762190453,19.2711434211763,17.160233379174,6.01820507033777,16.7271607082779,6.46310689978812,10.456002348579,19.9242877067145,23.9903602370684,2.19415039504681,4.56861711474258,10.1479057259558,4.16229462290373,13.6351808482956,8.59078852700192,7.49798917563017,18.7206918437142,33.0415932541672,6.83690561651796,10.4427736006683,11.2270587782219,0,11.421783625731,8.05518770198383,19.6977967037015,4.75369383618771,26.8383673515721,5.01088301154069,5.16382226123777
2020-08-27,3.51432085749429,3.31762988521001,16.6203144563495,2.01480103839746,11.710762190453,19.5322700257993,17.9202437153145,6.77048070412999,16.765004963274,6.744111547605,10.0538484120952,20.5117359929075,23.8086150837573,1.99468217731528,4.39290107186786,10.570735131204,4.33663157045991,13.6351808482956,8.7441954649841,8.00921571033223,19.6338963238954,33.5190729254702,5.6974213470983,10.9174451279714,11.520789967187,1.31872189473962,11.7481203007519,9.34401773430124,20.1488912847023,4.32153985107974,27.000532713213,5.01088301154069,3.87286669592833
2020-08-28,3.51432085749429,3.31762988521001,16.2509741350973,2.1697857336588,11.8394518848536,19.7933966304223,18.7002543234588,7.52275633792221,16.765004963274,7.16561851933031,10.456002348579,21.0991842791006,23.445124777135,1.79521395958375,4.39290107186786,10.570735131204,4.51096851801609,13.6351808482956,9.35782321691281,8.3500334001336,20.090498563986,33.9010566625126,4.55793707767864,10.9174451279714,11.8145211561521,1.31872189473962,11.7481203007519,10.3106402585393,20.6300588377698,4.32153985107974,27.2437807556744,5.01088301154069,3.0122296523887
2020-08-29,3.51432085749429,4.42350651361334,16.1278606946799,2.32477042892014,11.9681415792542,20.2111991978191,19.5602660196179,8.27503197171444,16.6514721982857,7.8681301388725,10.8581562850628,21.6376785414442,22.7181441638905,1.79521395958375,4.21718502899315,10.570735131204,4.66351334712774,13.8433515482696,10.8918925967346,8.52044224503429,21.0037030441671,34.283040399555,4.55793707767864,10.4427736006683,12.2061627414389,2.63744378947924,11.421783625731,10.6328477666187,21.2014453070375,4.32153985107974,27.8113595214176,5.32406319976198,2.79707039150379
2020-08-30,2.81145668599543,4.42350651361334,16.1278606946799,2.63473981944283,11.9681415792542,20.6290017652158,20.4402779877806,8.27503197171444,16.4622509233052,8.71114408232312,11.6624641580304,22.2251268276373,21.6276732440238,1.79521395958375,4.39290107186786,10.3593204285799,4.8160581762394,13.9474368982566,13.0395897284851,8.52044224503429,21.9169075243483,34.5695282023368,3.41845280825898,9.01875901875902,12.6304411254996,2.63744378947924,10.7691102756892,10.6328477666187,21.8329777204386,4.32153985107974,28.5411036488017,5.63724338798328,3.0122296523887
2020-08-31,2.10859251449657,4.42350651361334,16.0047472542625,2.94470920996552,12.0968312736548,20.994579011688,21.1402875079101,8.27503197171444,16.3487181583169,9.55415802577375,12.0646180945142,22.5678049945832,21.0824377840904,1.79521395958375,4.21718502899315,10.1479057259558,4.88143453157297,14.1556075982305,14.727066046289,8.69085108993497,22.3735097644389,34.6650241365974,3.41845280825898,8.54408749145591,13.0547195095603,3.95616568421885,10.4427736006683,10.6328477666187,22.3442182455729,3.88938586597176,29.1086824145449,5.95042357620457,3.0122296523887
2020-09-01,2.10859251449657,4.42350651361334,16.0047472542625,3.40966329574954,12.2255209680554,21.3079309372356,21.5602932199878,8.27503197171444,16.3487181583169,10.3971719692244,12.466772030998,22.7146670661315,21.0824377840904,1.79521395958375,4.21718502899315,10.1479057259558,4.83785029468392,14.1556075982305,15.8009146121643,9.03166877973634,21.9169075243483,34.4740322680762,2.27896853883932,8.0694159641528,13.5442714911688,3.95616568421885,10.4427736006683,10.955055274698,22.8253857986404,3.45723188086379,29.3519304570063,5.95042357620457,2.79707039150379
2020-09-02,1.40572834299772,4.42350651361334,16.0047472542625,4.02960207679492,12.2255209680554,21.5690575418586,21.8002964840322,8.27503197171444,16.386562413313,11.240185912675,12.466772030998,22.6657130422821,21.2641829374015,1.79521395958375,4.04146898611843,9.93649102333173,4.70709758401679,14.0515222482436,16.7213562400573,9.37248646953771,21.0037030441671,33.9965525967732,2.27896853883932,8.0694159641528,14.0338234727773,3.95616568421885,10.4427736006683,11.5994702908567,23.2764803796412,3.02507789575582,29.4330131378268,5.32406319976198,2.58191113061888
2020-09-03,2.10859251449657,4.42350651361334,16.0047472542625,4.64954085784029,12.2255209680554,21.8824094674062,21.9802989320655,7.52275633792221,16.5000951783013,12.2237021800341,12.8689259674818,22.6167590184327,21.8094183973349,1.79521395958375,3.86575294324372,10.1479057259558,4.59813699179418,13.9474368982566,17.334983991986,9.5428953144384,20.090498563986,33.6145688597308,1.13948426941966,7.5947444368497,14.458101856838,5.27488757895847,10.7691102756892,12.5660928150948,23.6072830723751,2.16076992553987,29.3519304570063,5.32406319976198,2.36675186973398
2020-09-04,2.10859251449657,4.42350651361334,15.8816338138451,5.424464334147,12.0968312736548,22.300212034803,22.1803016521025,7.52275633792221,16.7271607082779,13.48822309521,12.8689259674818,22.7146670661315,22.1729087039571,1.59574574185222,4.04146898611843,10.570735131204,4.59813699179418,14.1556075982305,17.7952048059326,10.0541218491405,19.1772940838048,33.4235769912096,1.13948426941966,7.12007290954659,14.8171066433509,5.27488757895847,10.7691102756892,13.5327153393328,23.7877209047754,1.72861594043189,29.1897650953654,5.01088301154069,2.15159260884907
2020-09-05,2.10859251449657,5.52938314201668,15.5122934925929,6.35437250571506,11.5820724960524,22.9269158858981,22.4603054601543,6.77048070412999,17.0677590032429,15.3147533060197,13.2710799039656,23.0573452330774,22.5363990105794,1.59574574185222,4.39290107186786,11.4163939417003,4.8160581762394,14.6760343481655,18.2554256198791,10.5653483838425,18.7206918437142,33.805560728252,2.27896853883932,6.64540138224349,14.9802906372204,5.27488757895847,10.7691102756892,15.1437528797296,23.6674290165086,1.29646195532392,28.946517052904,4.6977028233194,2.15159260884907
2020-09-06,2.81145668599543,7.74113639882335,15.1429531713407,7.12929598202178,10.8099343296489,23.6058450579179,22.7203089962023,6.01820507033777,17.5218900631961,17.5627904885547,14.0753877769333,23.5958394954211,23.0816344705128,1.39627752412069,4.74433315761729,12.8962968600688,5.16473207135175,15.3005464480874,18.4088325578613,11.4173926083459,18.2640896036236,34.5695282023368,3.41845280825898,5.69605832763727,15.0129274359943,5.27488757895847,10.4427736006683,17.0769979282057,23.3967722679081,1.29646195532392,28.6221863296222,4.3845226350981,2.36675186973398
2020-09-07,2.81145668599543,9.95288965563002,14.8967262905059,7.90421945832849,10.166485857646,24.1803235880884,22.940311988243,5.26592943654555,17.9760211231494,19.6703253471812,14.4775417134171,24.0364257100659,23.2633796238239,1.59574574185222,5.27148128624143,13.9533703731892,5.38265325579698,15.8209731980224,18.8690533718078,11.7582102981473,17.3508851234424,34.760520070858,5.6974213470983,5.22138680033417,15.110837832316,6.59360947369809,9.79010025062657,18.6880354686025,23.2163344355078,0.864307970215947,28.1356902446994,4.3845226350981,2.58191113061888
2020-09-08,2.81145668599543,9.95288965563002,15.0198397309233,8.21418884885118,9.78041677444429,24.6503514764098,23.0803138922689,6.01820507033777,18.2787751631182,21.4968555579909,14.4775417134171,24.4280579008612,23.0816344705128,1.59574574185222,5.97434545774029,14.7990291836856,5.4044453742415,15.9250585480094,19.4826811237365,12.0990279879487,15.9810784031706,34.1875444652944,6.83690561651796,5.69605832763727,15.3719322225072,6.59360947369809,9.13742690058479,19.6546579928405,23.2764803796412,1.29646195532392,27.4059461173153,4.3845226350981,2.79707039150379
2020-09-09,3.51432085749429,11.0587662840334,15.1429531713407,8.36917354411252,9.6517270800437,25.0681540438066,23.1603149802837,6.77048070412999,18.5436849480909,23.1828834448922,14.0753877769333,24.7707360678072,22.8998893172016,1.59574574185222,6.85292567211386,15.4332732915578,5.31727690046341,16.0291438979964,20.0963088756652,12.0990279879487,15.0678739229895,33.1370891884278,6.83690561651796,5.22138680033417,15.7309370090202,6.59360947369809,8.48475355054302,20.943488025158,23.4268452399748,1.72861594043189,26.5140366282902,4.6977028233194,2.79707039150379
2020-09-10,3.51432085749429,11.0587662840334,15.2660666117581,8.36917354411252,9.6517270800437,25.3292806484296,23.1803152522874,7.52275633792221,18.7707504780676,25.0094136557019,14.0753877769333,25.0644602109037,22.7181441638905,1.79521395958375,7.73150588648744,16.2789321020541,5.23010842668532,15.9250585480094,20.4031227516296,12.0990279879487,14.1546694428083,32.0866339115612,7.97638988593762,5.22138680033417,16.0573049967592,6.59360947369809,7.50574352548037,21.5879030413167,23.5772101003084,3.02507789575582,25.7032098200856,4.6977028233194,2.79707039150379
2020-09-11,3.51432085749429,11.0587662840334,15.0198397309233,8.52415823937386,9.39434769124254,25.3292806484296,23.1003141642726,8.27503197171444,19.1870372830247,27.1169485143284,14.0753877769333,25.2602763063014,22.3546538572683,1.79521395958375,8.96151818661044,17.1245909125504,5.16473207135175,16.1332292479833,21.0167505035583,12.0990279879487,13.2414649626271,31.2271705032158,9.11587415535728,5.69605832763727,16.3836729844982,6.59360947369809,6.8530701754386,21.910110549396,23.6975019885753,3.88938586597176,25.054548373522,4.6977028233194,2.79707039150379
2020-09-12,3.51432085749429,12.1646429124367,14.034932207584,8.36917354411252,9.00827860804079,24.8070274391836,22.8403106282245,9.02730760550666,19.8303896179585,29.9269949924972,14.4775417134171,25.3581843540003,22.1729087039571,2.19415039504681,10.1915304867334,18.1816644256708,5.18652418979628,16.6536559979183,20.8633435655761,12.0990279879487,12.7848627225365,30.7496908319128,9.11587415535728,6.17072985494038,16.6774041734633,6.59360947369809,6.20039682539683,21.910110549396,23.7877209047754,4.32153985107974,24.7302176502401,4.07134244687681,2.79707039150379
2020-09-13,4.21718502899315,13.27051954084,12.5575709225752,7.90421945832849,8.62220952483904,24.0236476253147,22.4403051881506,9.02730760550666,20.5872747178805,33.0180461184828,14.8796956499009,25.3092303301508,22.3546538572683,2.39361861277833,11.2458267439817,19.4501526414153,5.27369266357436,17.2781680978402,19.7894949997009,11.928619143048,12.7848627225365,30.6541948976522,10.2553584247769,7.12007290954659,16.9058617648806,7.91233136843771,5.54772347535505,21.910110549396,23.8177938768422,4.75369383618771,24.4869696077787,3.13180188221293,2.58191113061888
2020-09-14,4.21718502899315,14.3763961692434,11.6957768396534,7.43926537254446,8.23614044163729,23.3447184532949,22.080300292084,9.02730760550666,21.117094287826,35.8280925966516,15.2818495863847,25.1134142347531,22.1729087039571,2.79255504824139,12.30012300123,20.2958114519116,5.27369266357436,18.0067655477492,19.02246030979,11.928619143048,12.7848627225365,30.2722111606098,10.2553584247769,7.5947444368497,17.0690457587501,7.91233136843771,4.89505012531328,21.5879030413167,23.6373560444418,4.75369383618771,24.1626388844969,2.50544150577034,2.58191113061888
2020-09-15,4.21718502899315,14.3763961692434,11.572663399236,7.43926537254446,7.85007135843555,23.0835918486719,21.8202967560359,9.02730760550666,21.2306270528143,37.9356274552781,15.2818495863847,24.7217820439578,21.8094183973349,2.99202326597292,13.3544192584783,21.352884965032,5.16473207135175,18.7353629976581,19.02246030979,11.7582102981473,12.3282604824459,29.6992355550462,10.2553584247769,8.0694159641528,17.1669561550718,7.91233136843771,4.5687134502924,20.943488025158,23.0659695751742,5.18584782129568,23.6761427995742,2.81862169399164,2.79707039150379
2020-09-16,3.51432085749429,14.3763961692434,11.8188902800708,7.90421945832849,7.72138166403496,23.0313665277473,21.6002937639952,7.52275633792221,21.1549385428221,39.7621576660878,16.0861574593523,24.2322418054636,21.6276732440238,3.19149148370444,14.0572834299772,22.4099584781524,4.96860300535105,19.568045797554,19.4826811237365,11.4173926083459,11.8716582423553,28.9352680809615,11.3948426941966,8.54408749145591,17.2322297526196,7.91233136843771,4.24237677527151,19.6546579928405,22.3141452735062,5.61800180640366,23.1896467146514,3.75816225865552,3.0122296523887
2020-09-17,3.51432085749429,13.27051954084,12.3113440417404,8.05920415358983,7.4640022752338,22.9269158858981,21.3402902279471,7.52275633792221,21.0035615228377,41.3076832290806,16.0861574593523,23.6447935192705,21.2641829374015,3.39095970143597,15.1115796872254,23.0442025860246,4.79426605779488,20.4007285974499,19.6360880617187,11.0765749185446,10.9584537621742,28.1713006068767,11.3948426941966,8.54408749145591,17.1669561550718,6.59360947369809,4.24237677527151,18.6880354686025,21.4119561115046,6.05015579151163,22.5409852680877,4.3845226350981,3.22738891327361
2020-09-18,3.51432085749429,13.27051954084,12.5575709225752,8.21418884885118,7.33531258083321,22.6657892812751,20.9202845158694,6.77048070412999,21.0035615228377,42.4317018203481,16.0861574593523,22.9594371853786,20.7189474774681,3.5904279191675,15.990159901599,23.0442025860246,4.66351334712774,21.1293260473588,19.3292741857543,10.9061660736439,10.045249281993,27.4073331327919,11.3948426941966,8.54408749145591,17.0690457587501,6.59360947369809,3.91604010025063,18.3658279605231,20.5398399215697,6.05015579151163,21.892323821524,4.6977028233194,3.44254817415851
2020-09-19,3.51432085749429,12.1646429124367,12.4344574821578,8.21418884885118,7.33531258083321,21.9868601092554,20.2202749957399,6.01820507033777,21.1549385428221,42.712706468165,16.0861574593523,22.078264756089,19.8102217109125,3.78989613689903,17.0444561588473,22.4099584781524,4.68530546557227,21.6497527972938,17.7952048059326,10.7357572287432,9.1320448018118,26.6433656587071,11.3948426941966,8.0694159641528,16.775314569785,5.27488757895847,3.58970342522974,18.3658279605231,19.6075777875014,6.05015579151163,21.000414332499,4.3845226350981,3.44254817415851
2020-09-20,3.51432085749429,11.0587662840334,12.188230601323,7.90421945832849,7.33531258083321,21.0990296535372,19.3402630275772,5.26592943654555,21.4576925827909,42.712706468165,15.6840035228685,21.0502302552512,18.7197507910458,3.78989613689903,17.9230363732209,21.7757143702802,4.75068182090583,22.2742648972157,15.8009146121643,10.9061660736439,7.76223808154003,25.9748941188829,11.3948426941966,8.0694159641528,16.3836729844982,5.27488757895847,2.93703007518797,19.0102429766818,18.6452426813663,6.05015579151163,20.0274221626535,3.75816225865552,3.44254817415851
2020-09-21,3.51432085749429,11.0587662840334,12.0651171609056,7.74923476306715,7.33531258083321,20.5767764442913,18.620253235444,4.51365380275333,21.9496678977403,43.1342134398903,16.0861574593523,20.218011849811,17.8110250244902,3.98936435463055,19.1530486733439,21.1414702624079,4.83785029468392,22.7946916471507,14.1134382943603,10.7357572287432,6.84903360135885,25.3064225790587,12.5343269636163,7.5947444368497,15.9920313992114,3.95616568421885,2.61069340016708,19.3324504847612,17.8633454076316,6.05015579151163,19.3787607160898,3.13180188221293,3.65770743504342
2020-09-22,3.51432085749429,11.0587662840334,12.0651171609056,7.43926537254446,7.20662288643263,20.6290017652158,18.2002475233663,4.51365380275333,22.7822415076546,44.5392366789747,16.0861574593523,19.630563563618,17.2657895645568,4.18883257236208,20.5587770163416,20.7186408571598,4.92501876846201,23.6273744470466,13.1929966664672,10.7357572287432,6.39243136126826,24.5424551049739,12.5343269636163,7.5947444368497,15.6656634114724,3.95616568421885,2.2843567251462,19.3324504847612,17.2919589383639,6.05015579151163,19.1355126736284,3.13180188221293,4.08802595681323
2020-09-23,3.51432085749429,11.0587662840334,12.4344574821578,6.97431128676043,7.07793319203205,20.994579011688,17.9202437153145,4.51365380275333,23.8418806475455,46.6467715376012,16.4883113958361,19.2389313728226,16.9022992579345,4.38830079009361,21.9645053593393,20.9300555597838,5.03397936068462,24.5641425969295,12.4259619765564,10.9061660736439,6.39243136126826,23.8739835651497,12.5343269636163,7.12007290954659,15.4045690212812,3.95616568421885,2.2843567251462,18.6880354686025,16.8709373294299,6.05015579151163,19.2165953544489,3.44498207043422,4.51834447858305
2020-09-24,2.81145668599543,11.0587662840334,12.6806843629926,6.5093572009764,7.07793319203205,21.4123815790848,17.7202409952775,5.26592943654555,24.9393640424325,48.6138040723193,16.8904653323199,18.8962532058766,16.3570637980012,4.58776900782514,23.7216657880865,21.1414702624079,5.12114783446271,25.5009107468124,11.8123342246276,10.9061660736439,6.39243136126826,23.2055120253255,12.5343269636163,7.12007290954659,15.1434746310899,3.95616568421885,2.61069340016708,17.7214129443644,16.5702076087627,6.05015579151163,19.3787607160898,3.44498207043422,5.16382226123777
2020-09-25,2.81145668599543,11.0587662840334,12.80379780341,5.88941841993103,7.33531258083321,21.4646069000094,17.5002380032368,5.26592943654555,25.9233146723312,49.8783249874953,17.2926192688037,18.6025290627801,15.8118283380678,4.78723722555667,24.9516780882095,21.5642996676561,5.09935571601819,26.3335935467083,11.3521134106811,10.7357572287432,6.84903360135885,22.5370404855013,12.5343269636163,7.5947444368497,14.8497434421248,3.95616568421885,2.2843567251462,16.7547904201264,16.3296238322289,6.05015579151163,19.5409260777307,4.07134244687681,5.37898152212268
2020-09-26,2.81145668599543,9.95288965563002,12.9269112438274,5.11449494362432,8.23614044163729,20.9423536907634,17.2402344671888,5.26592943654555,26.7937325372416,50.1593296353122,17.6947732052875,18.4067129673824,14.9031025715122,4.78723722555667,25.830258302583,21.7757143702802,4.92501876846201,26.9581056466302,10.7384856587524,10.0541218491405,7.30563584144944,21.8685689456771,11.3948426941966,8.0694159641528,14.5233754543858,3.95616568421885,1.95802005012531,15.1437528797296,16.2394049160287,6.05015579151163,19.7030914393716,4.6977028233194,5.16382226123777
2020-09-27,2.10859251449657,6.63525977042001,12.9269112438274,4.49455616257895,9.6517270800437,20.1589738768945,17.0202314751481,6.01820507033777,27.6263061471559,50.0188273114037,18.4990810782551,18.2598508958342,13.8126316516454,4.58776900782514,26.7088385169566,21.5642996676561,4.64172122868322,27.5826177465522,10.2782648448059,9.20207762463703,7.30563584144944,21.1046014715923,10.2553584247769,8.54408749145591,14.1970074666468,3.95616568421885,1.95802005012531,13.5327153393328,16.209331943962,6.05015579151163,19.946339481833,5.32406319976198,4.94866300035286
2020-09-28,2.10859251449657,4.42350651361334,12.80379780341,3.87461738153357,10.8099343296489,19.4278193839501,16.8002284831074,6.01820507033777,28.2696584820896,49.7378226635869,18.9012350147389,17.9661267527376,12.9039058850898,4.58776900782514,27.2359866455807,21.7757143702802,4.423800044238,27.9989591465001,9.81804403085934,8.52044224503429,7.76223808154003,20.6271218002894,7.97638988593762,9.01875901875902,13.8706394789078,2.63744378947924,1.95802005012531,11.9216777989361,16.1191130277619,6.05015579151163,20.0274221626535,5.63724338798328,4.73350373946795
2020-09-29,2.10859251449657,4.42350651361334,12.5575709225752,3.87461738153357,11.710762190453,18.9055661747041,16.6602265790815,6.01820507033777,28.761633797039,49.7378226635869,19.7055428877066,17.427632490394,12.1769252718453,5.18617366101972,27.5874187313302,22.1985437755283,4.31483945201539,28.3112151964611,9.51123015489499,8.17962455523291,8.67544256172121,20.4361299317682,6.83690561651796,9.01875901875902,13.5116346923949,2.63744378947924,1.95802005012531,10.955055274698,15.8484562791614,5.61800180640366,19.8652568010126,5.63724338798328,4.51834447858305
2020-09-30,1.40572834299772,4.42350651361334,12.3113440417404,3.87461738153357,12.6115900512571,18.4355382863828,16.5402249470593,6.01820507033777,29.1022320920039,49.5973203396784,20.5098507606742,16.6933221326527,11.6316898119119,5.98404653194583,27.7631347742049,22.8327878834006,4.27125521512635,28.4153005464481,9.05100934094845,8.17962455523291,9.1320448018118,20.4361299317682,5.6974213470983,9.49343054606213,13.1852667046559,2.63744378947924,2.2843567251462,9.98843275045995,15.4875806143607,4.75369383618771,19.6220087585512,5.32406319976198,4.73350373946795
2020-10-01,0.702864171498858,4.42350651361334,11.9420037204882,4.3395714673176,13.1263488288594,17.9655103980614,16.4402235870408,6.01820507033777,29.4049861319728,49.1758133679531,20.912004697158,15.9100577510619,11.0864543519786,6.78191940287194,27.9388508170796,23.4670319912728,4.2276709782373,28.5193858964351,8.7441954649841,8.00921571033223,9.58864704190239,20.3406339975076,4.55793707767864,9.96810207336523,12.8588987169169,2.63744378947924,2.61069340016708,9.34401773430124,15.1267049495601,3.45723188086379,19.2165953544489,5.32406319976198,4.94866300035286
2020-10-02,0.702864171498858,5.52938314201668,11.9420037204882,4.64954085784029,13.8984869952629,17.3388065469662,16.2602211390075,5.26592943654555,29.480674641965,48.3327994245025,21.7163125701256,15.1757473933206,10.5412188920452,7.38032405606653,27.5874187313302,23.889861396521,4.16229462290373,28.6234712464221,8.13056771305539,7.83880686543155,10.045249281993,20.1496421289864,3.41845280825898,9.49343054606213,12.499893930404,2.63744378947924,2.93703007518797,9.02181022622189,14.705683340626,2.59292391064784,18.892264631167,5.63724338798328,5.16382226123777
2020-10-03,1.40572834299772,4.42350651361334,12.3113440417404,5.26947963888566,14.5419354672658,16.7121026958711,16.0202178749631,4.51365380275333,29.3292976219805,46.6467715376012,22.1184665066094,14.4414370355793,9.8142382788007,7.57979227379805,26.8845545598313,24.101276099145,4.05333403068112,28.7275565964091,7.3635330231445,7.32758033072948,9.58864704190239,19.6721624576834,3.41845280825898,8.54408749145591,12.1408891438911,2.63744378947924,3.26336675020886,9.02181022622189,14.2545887596252,2.16076992553987,18.4057685462443,5.63724338798328,5.16382226123777
2020-10-04,0.702864171498858,4.42350651361334,12.9269112438274,6.04440311519237,14.9280045504676,16.1376241657005,15.760214338915,4.51365380275333,28.9886993270156,44.5392366789747,22.922774379577,13.7560807016874,8.72376735893396,7.57979227379805,26.1816903883325,24.3126908017691,3.92258132001399,28.831641946396,6.7499052712158,6.64594495112674,9.1320448018118,18.9081949835986,2.27896853883932,7.12007290954659,11.8145211561521,1.31872189473962,3.26336675020886,9.34401773430124,13.743348234491,2.16076992553987,17.9192724613215,5.63724338798328,5.59414078300758
2020-10-05,1.40572834299772,3.31762988521001,13.2962515650796,6.81932659149909,15.4427633280699,15.5109203146053,15.4202097148521,4.51365380275333,28.6859452870468,42.2911994964397,22.922774379577,13.1196783916449,8.17853189900058,7.38032405606653,25.3031101739589,24.101276099145,3.87899708312495,28.831641946396,5.98287058130491,6.13471841642469,8.67544256172121,18.335219378035,2.27896853883932,6.17072985494038,11.5534267659609,1.31872189473962,3.26336675020886,9.34401773430124,13.2922536534902,1.72861594043189,17.6760244188602,5.63724338798328,6.0244593047774
2020-10-06,1.40572834299772,4.42350651361334,13.419365005497,7.12929598202178,15.9575221056723,14.7275405007364,15.0002040027744,4.51365380275333,28.5345682670624,40.46466928563,22.922774379577,12.5811841293013,7.99678674568946,7.38032405606653,24.60024600246,23.2556172886487,3.92258132001399,28.6234712464221,5.52264976735838,5.62349188172263,8.67544256172121,17.857739706732,2.27896853883932,5.22138680033417,11.3576059733175,1.31872189473962,2.93703007518797,9.34401773430124,12.991523932823,1.29646195532392,17.6760244188602,5.32406319976198,6.88509634831702
2020-10-07,1.40572834299772,5.52938314201668,13.419365005497,6.97431128676043,16.343591188874,13.8397100450182,14.500197202682,4.51365380275333,28.4210355020741,38.6381390748203,21.7163125701256,12.0426898669576,7.63329643906721,7.180855838335,23.8973818309612,21.9871290729042,4.0315419122366,28.3112151964611,5.3692428293762,5.28267419192126,8.21884032163062,17.5712519039502,1.13948426941966,4.27204374572796,11.194421979448,1.31872189473962,2.93703007518797,9.34401773430124,12.781013128356,1.29646195532392,17.8381897805011,4.6977028233194,8.17605191362647
2020-10-08,1.40572834299772,6.63525977042001,13.419365005497,7.12929598202178,17.1157293552775,13.0563302311493,14.0201906745932,3.76137816896111,28.3453469920818,36.9521111879191,20.912004697158,11.6021036523129,7.63329643906721,7.180855838335,23.1945176594623,20.9300555597838,4.14050250445921,27.9989591465001,5.52264976735838,5.11226534702057,8.67544256172121,17.1892681669078,1.13948426941966,3.79737221842485,11.1617851806741,1.31872189473962,2.61069340016708,9.6662252423806,12.6005752959556,0.864307970215947,18.0814378229625,4.07134244687681,9.68216673982081
2020-10-09,1.40572834299772,6.63525977042001,13.419365005497,7.5942500678058,18.1452469104822,12.4818517009787,13.700186322534,3.76137816896111,28.3075027370857,35.6875902727431,20.5098507606742,11.2594254853669,7.63329643906721,7.38032405606653,22.4916534879635,20.9300555597838,4.24946309668182,28.1030444964871,5.67605670534056,5.11226534702057,9.1320448018118,16.8072844298654,2.27896853883932,3.32270069112174,11.0965115831263,1.31872189473962,2.61069340016708,9.34401773430124,12.450210435622,1.29646195532392,18.1625205037829,4.07134244687681,10.9731223051303
2020-10-10,1.40572834299772,6.63525977042001,13.5424784459144,8.6791429346352,19.8182129376897,12.5340770219033,13.6401855065229,4.51365380275333,28.4588797570702,34.8445763292925,20.1076968241904,11.1615174376681,7.81504159237833,8.17819692699264,21.7887893164646,21.9871290729042,4.27125521512635,28.831641946396,5.98287058130491,5.62349188172263,9.58864704190239,16.425300692823,4.55793707767864,3.32270069112174,11.1617851806741,1.31872189473962,2.61069340016708,9.34401773430124,12.3900644914886,1.72861594043189,18.1625205037829,5.63724338798328,12.2640778704397
2020-10-11,1.40572834299772,6.63525977042001,13.6655918863318,10.0740051919873,22.1346274369002,13.0563302311493,13.7201865945377,5.26592943654555,28.6102567770546,34.2825670336587,20.1076968241904,11.2594254853669,8.17853189900058,9.77394266884486,21.4373572307152,23.0442025860246,4.29304733357087,29.7684100962789,6.13627751928709,6.13471841642469,10.045249281993,16.0433169557806,9.11587415535728,3.79737221842485,11.2923323757697,1.31872189473962,2.93703007518797,9.02181022622189,12.3599915194219,2.16076992553987,18.000355142142,8.45586508197492,13.3398741748642
2020-10-12,1.40572834299772,6.63525977042001,14.1580456480014,11.313882754078,24.3223522417101,13.1607808729985,13.7401868665414,6.01820507033777,28.3831912470779,33.4395530902081,19.7055428877066,11.2594254853669,8.36027705231171,11.3696884106971,20.7344930592163,24.3126908017691,4.35842368890443,30.6010928961749,6.59649833323362,6.81635379602743,10.5018515220836,15.5658372844776,11.3948426941966,3.79737221842485,11.3902427720914,1.31872189473962,3.26336675020886,9.02181022622189,12.2697726032217,2.16076992553987,17.8381897805011,10.648126399524,14.2005112184039
